ranking,kills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,8,14646,2214,2616,9,1,1,0,0,0,0,13798,0,0,1,0,0,24857,0,21529,2392,823,208,37,305,0,15,0,3,2183
5,1,12,11002,1025,1166,12,0,0,0,0,0,0,8308,0,0,0,0,0,17607,0,23936,220,0,21,37,339,0,63,0,4,2183
5,7,6,23959,10036,18532,11,1,0,0,0,0,0,19045,1,1,0,0,0,43216,0,46315,12193,2114,328,16,406,0,25,1,0,2595
1,15,12,21234,1617,37522,7,3,4,0,0,0,0,17629,0,1,0,0,0,39990,0,46122,20294,0,13,12,285,0,45,1,1,2595
4,4,9,25215,971,5156,4,0,0,0,0,0,0,16785,0,1,0,0,0,28559,0,33565,7974,0,334,1,186,0,29,1,2,2595
2,11,12,20452,6393,12361,6,0,0,0,1,0,0,19012,1,1,0,0,0,37079,0,28566,11630,1084,272,40,295,0,22,1,3,2595
3,5,17,17731,4997,8925,8,0,0,1,0,0,0,12873,2,1,0,0,0,29758,0,27112,2254,0,70,49,345,0,88,1,4,2595
3,3,10,15302,655,760,9,0,0,0,0,0,0,10106,0,0,0,0,0,34241,3418,47557,5425,0,151,66,302,0,11,0,0,2010
3,11,9,14683,129,21319,6,1,1,0,0,0,1,14753,0,0,0,0,0,21674,0,31031,12877,0,8,21,182,0,21,0,1,2010
5,5,9,15337,7287,9276,6,0,0,0,0,0,0,14603,1,0,0,0,0,24243,0,26684,4300,0,190,4,221,0,20,0,2,2010
4,6,2,14442,2355,8854,6,0,1,0,0,0,0,12819,0,0,1,0,0,11903,0,21926,6707,0,179,8,127,0,13,0,3,2010
2,10,3,11673,104,2039,6,1,0,0,0,0,0,10388,0,0,0,0,0,21846,0,21456,4750,0,17,11,171,0,66,0,4,2010
5,6,8,16120,2763,8652,9,0,0,0,0,0,0,11492,1,0,0,0,0,20409,0,31798,9062,0,169,6,196,0,16,1,0,1841
1,18,18,19703,2786,38820,3,1,2,0,0,0,0,18105,0,0,0,0,0,30913,0,34374,15576,0,47,51,44,0,21,1,1,1841
3,5,14,14414,3759,8709,9,1,1,0,0,0,0,10807,1,1,0,0,0,20052,0,22130,1922,0,154,16,327,0,14,1,2,1841
2,21,11,17162,4988,24225,8,5,1,0,0,0,1,18479,2,1,0,0,0,50396,0,30455,8188,0,212,10,250,1,29,1,3,1841
4,1,33,14463,4221,8399,2,0,0,0,0,1,0,10088,1,1,0,0,0,7588,3296,12114,13647,8540,8,31,43,0,43,1,4,1841
3,7,12,24501,10745,18373,12,0,0,0,0,0,0,17802,1,0,0,0,0,32013,0,48130,13059,0,253,10,453,0,19,1,0,2479
2,8,20,23269,2713,45951,10,1,1,0,0,0,0,19036,1,0,0,0,0,48649,0,49232,16347,0,53,18,423,0,20,1,1,2479
4,12,8,21400,5559,9208,8,0,0,0,0,0,1,16418,2,0,0,0,0,20441,0,35799,4352,0,168,2,359,0,30,1,2,2479
1,23,12,25333,3925,35759,8,5,3,0,0,0,0,23921,1,0,0,0,0,47880,0,32742,12164,514,293,26,315,0,44,1,3,2479
5,6,20,16766,1383,4896,15,0,0,0,0,0,0,13846,1,0,0,0,0,17856,0,37358,3474,0,65,23,449,0,131,1,4,2479
2,8,14,17389,2505,10429,3,0,0,0,0,0,0,13502,0,0,0,0,0,19408,526,32398,12471,0,171,21,76,0,7,1,0,2054
3,4,20,17684,1460,33302,7,1,1,0,0,0,0,14425,0,0,0,0,0,20895,2304,38463,18361,0,44,29,207,0,48,1,1,2054
5,0,10,16773,7672,12403,9,0,0,0,0,0,0,11600,0,0,0,0,0,14709,0,27078,4998,0,177,23,237,0,22,1,2,2054
4,8,11,17099,3520,16585,7,1,2,0,0,0,0,13769,1,0,0,0,0,23669,0,36340,8480,276,231,100,194,0,21,1,3,2054
1,19,13,15018,2434,24842,6,4,1,0,0,0,0,15911,0,0,0,0,0,44487,2848,18530,19444,10164,9,42,123,2,69,1,4,2054
3,3,6,11982,5743,5975,2,0,0,0,0,0,0,9191,0,0,0,0,0,15019,0,19881,8567,0,146,30,53,0,14,1,0,1455
1,11,6,11942,0,33281,3,0,2,0,0,0,0,12191,0,0,0,0,0,15218,536,23213,13334,0,36,17,49,0,34,1,1,1455
5,4,5,8065,2211,2422,8,0,0,0,0,0,0,8079,0,0,0,0,0,10798,0,15678,110,0,85,3,210,0,17,1,2,1455
2,8,6,11018,5396,8096,3,1,0,0,1,0,1,11958,0,0,0,0,0,17554,0,9852,2284,492,198,18,57,0,16,1,3,1455
4,3,11,6712,2839,7249,2,0,0,1,0,1,0,8175,0,0,0,0,0,12049,1964,7034,688,0,26,23,52,0,56,1,4,1455
3,6,7,14851,6950,9536,6,0,0,0,0,0,0,12490,3,0,0,0,0,21522,0,28854,8435,0,169,38,152,0,14,1,0,1721
4,11,5,13559,763,39391,5,1,4,0,0,0,0,12718,2,0,1,0,0,16643,718,32478,19948,0,16,15,62,0,51,1,1,1721
2,8,4,15497,7761,10209,2,0,0,0,0,0,0,12940,3,0,0,0,0,19204,0,14615,1660,0,207,10,59,0,19,1,2,1721
1,10,6,12283,5117,15095,2,1,0,0,0,1,0,13216,1,0,0,0,0,18746,0,10568,3158,617,169,14,30,0,23,1,3,1721
5,2,16,9808,1431,13171,4,1,0,0,0,0,0,8916,1,0,0,0,0,14228,1756,12710,2788,0,14,48,73,0,71,1,4,1721
3,4,5,16185,4429,5880,11,0,0,0,0,0,0,12453,0,0,0,0,0,15349,0,36930,9588,1789,181,45,373,0,25,0,0,2170
1,7,8,17588,127,19515,7,0,2,0,0,0,0,15877,0,0,1,0,0,31500,0,39397,18515,0,78,29,209,0,51,0,1,2170
4,9,4,20169,7741,17111,8,0,0,0,0,0,0,15162,0,0,0,0,0,22805,0,33011,5130,0,195,26,345,0,19,0,2,2170
5,3,3,13565,2616,8319,10,0,0,0,0,0,0,12183,0,0,0,0,0,15245,0,24315,4344,1208,188,6,309,0,12,0,3,2170
2,4,10,13342,423,4364,6,0,0,0,0,0,0,11103,0,0,0,0,0,14755,3206,19167,1208,0,74,29,196,0,81,0,4,2170
4,6,7,13459,3357,4237,8,1,0,0,0,0,0,12284,0,0,0,0,0,23537,0,27448,2965,0,155,17,269,0,21,0,0,1913
2,6,13,15455,0,24149,5,0,3,0,0,0,0,13032,0,0,0,0,0,19130,0,35712,14253,0,45,20,172,0,24,0,1,1913
1,14,10,15000,806,4754,6,3,0,0,1,0,0,13379,0,0,0,0,0,30096,0,24925,1758,0,181,56,249,2,27,0,2,1913
5,3,7,12297,2823,5568,4,1,0,0,0,0,0,9743,0,0,0,0,0,10971,0,19989,3722,455,147,5,165,0,13,0,3,1913
3,9,10,11779,724,2333,12,0,0,0,0,0,0,11687,0,0,0,0,0,17570,0,33083,6426,0,92,14,362,0,57,0,4,1913
